==========================================
SLURM_JOB_ID = 2560196
SLURM_JOB_NODELIST = b08-12
TMPDIR = /tmp/SLURM_2560196
==========================================
Using GATK jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar HaplotypeCaller -R Kr2015_Undaria.pinnatifida_superscaffolds.fasta -I SRR12223735_SRP271933_Undaria_pinnatifida_individual_13_1987-08-14_INTRO_NZ_Well1987_1_New_Zealand.mark_dupes.bam -O SRR12223735_SRP271933_Undaria_pinnatifida_individual_13_1987-08-14_INTRO_NZ_Well1987_1_New_Zealand.g.vcf.gz -ERC GVCF
03:20:51.621 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Nov 10, 2021 3:20:51 AM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
03:20:51.797 INFO  HaplotypeCaller - ------------------------------------------------------------
03:20:51.797 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.2.0
03:20:51.797 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
03:20:51.797 INFO  HaplotypeCaller - Executing as mharden@b08-12.hpc.usc.edu on Linux v3.10.0-1062.4.1.el7.x86_64 amd64
03:20:51.798 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_302-b08
03:20:51.798 INFO  HaplotypeCaller - Start Date/Time: November 10, 2021 3:20:51 AM PST
03:20:51.798 INFO  HaplotypeCaller - ------------------------------------------------------------
03:20:51.798 INFO  HaplotypeCaller - ------------------------------------------------------------
03:20:51.799 INFO  HaplotypeCaller - HTSJDK Version: 2.24.1
03:20:51.799 INFO  HaplotypeCaller - Picard Version: 2.25.4
03:20:51.799 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
03:20:51.799 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
03:20:51.799 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
03:20:51.799 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
03:20:51.799 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
03:20:51.799 INFO  HaplotypeCaller - Deflater: IntelDeflater
03:20:51.799 INFO  HaplotypeCaller - Inflater: IntelInflater
03:20:51.799 INFO  HaplotypeCaller - GCS max retries/reopens: 20
03:20:51.799 INFO  HaplotypeCaller - Requester pays: disabled
03:20:51.799 INFO  HaplotypeCaller - Initializing engine
03:20:52.526 INFO  HaplotypeCaller - Done initializing engine
03:20:52.529 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
03:20:52.541 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
03:20:52.541 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
03:20:52.562 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
03:20:52.564 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
03:20:52.606 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
03:20:52.607 INFO  IntelPairHmm - Available threads: 12
03:20:52.607 INFO  IntelPairHmm - Requested threads: 4
03:20:52.607 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
03:20:52.724 INFO  ProgressMeter - Starting traversal
03:20:52.725 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
03:20:53.917 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position LG00:22078 and possibly subsequent; at least 10 samples must have called genotypes
03:21:02.750 INFO  ProgressMeter -          LG00:182629              0.2                  1080           6463.8
03:21:07.752 WARN  DepthPerSampleHC - Annotation will not be calculated at position LG00:325913 and possibly subsequent; genotype for sample INTRO_NZ_Well1987_1_New_Zealand is not called
03:21:07.752 WARN  StrandBiasBySample - Annotation will not be calculated at position LG00:325913 and possibly subsequent; genotype for sample INTRO_NZ_Well1987_1_New_Zealand is not called
03:21:12.784 INFO  ProgressMeter -          LG00:492296              0.3                  3160           9452.1
03:21:22.785 INFO  ProgressMeter -          LG00:826274              0.5                  5260          10499.4
03:21:32.815 INFO  ProgressMeter -         LG00:1111954              0.7                  6890          10311.8
03:21:42.887 INFO  ProgressMeter -         LG00:1327796              0.8                  8080           9664.7
03:21:53.195 INFO  ProgressMeter -         LG00:1347104              1.0                  8250           8185.9
03:22:03.438 INFO  ProgressMeter -         LG00:1384964              1.2                  8550           7254.7
03:22:13.506 INFO  ProgressMeter -         LG00:1490577              1.3                  9100           6759.0
03:22:23.535 INFO  ProgressMeter -         LG00:1649873              1.5                 10200           6739.3
03:22:34.289 INFO  ProgressMeter -         LG00:1748390              1.7                 10920           6451.1
03:22:44.700 INFO  ProgressMeter -         LG00:1846995              1.9                 11630           6231.7
03:22:55.156 INFO  ProgressMeter -         LG00:1967012              2.0                 12270           6013.2
03:23:05.912 INFO  ProgressMeter -         LG00:2019522              2.2                 12680           5712.3
03:23:16.139 INFO  ProgressMeter -         LG00:2074200              2.4                 13090           5476.5
03:23:26.159 INFO  ProgressMeter -         LG00:2330711              2.6                 14690           5744.5
03:23:36.161 INFO  ProgressMeter -         LG00:2805450              2.7                 17600           6461.2
03:23:46.164 INFO  ProgressMeter -         LG00:3237693              2.9                 20370           7046.9
03:23:56.174 INFO  ProgressMeter -         LG00:3719617              3.1                 23230           7597.8
03:24:06.231 INFO  ProgressMeter -         LG00:4110420              3.2                 25560           7925.3
03:24:16.257 INFO  ProgressMeter -         LG00:4461794              3.4                 27780           8189.4
03:24:26.333 INFO  ProgressMeter -         LG00:4962322              3.6                 30800           8651.4
03:24:36.404 INFO  ProgressMeter -         LG00:4993413              3.7                 31040           8326.3
03:24:46.538 INFO  ProgressMeter -         LG00:5014524              3.9                 31200           8006.4
03:24:56.552 INFO  ProgressMeter -         LG00:5044328              4.1                 31460           7741.6
03:25:07.541 INFO  ProgressMeter -         LG00:5059695              4.2                 31550           7428.9
03:25:18.476 INFO  ProgressMeter -         LG00:5082956              4.4                 31740           7166.1
03:25:28.567 INFO  ProgressMeter -         LG00:5103776              4.6                 31890           6936.6
03:25:39.769 INFO  ProgressMeter -         LG00:5114112              4.8                 31960           6680.5
03:25:49.784 INFO  ProgressMeter -         LG00:5124429              5.0                 32040           6471.4
03:26:00.617 INFO  ProgressMeter -         LG00:5132433              5.1                 32090           6253.5
03:26:11.501 INFO  ProgressMeter -         LG00:5147312              5.3                 32200           6060.7
03:26:23.826 INFO  ProgressMeter -         LG00:5159103              5.5                 32290           5851.4
03:26:34.350 INFO  ProgressMeter -         LG00:5172219              5.7                 32380           5687.0
03:26:44.506 INFO  ProgressMeter -         LG00:5188595              5.9                 32480           5539.8
03:26:54.780 INFO  ProgressMeter -         LG00:5200086              6.0                 32560           5395.9
03:27:05.065 INFO  ProgressMeter -         LG00:5222592              6.2                 32720           5272.6
03:27:15.501 INFO  ProgressMeter -         LG00:5253598              6.4                 32940           5163.3
03:27:25.609 INFO  ProgressMeter -         LG00:5273383              6.5                 33080           5051.9
03:27:35.848 INFO  ProgressMeter -         LG00:5308667              6.7                 33350           4963.7
03:27:46.190 INFO  ProgressMeter -         LG00:5330603              6.9                 33530           4865.7
03:27:56.321 INFO  ProgressMeter -         LG00:5353782              7.1                 33710           4774.8
03:28:07.418 INFO  ProgressMeter -         LG00:5502385              7.2                 34480           4759.2
03:28:18.954 INFO  ProgressMeter -         LG00:5955231              7.4                 37190           5000.6
03:28:28.982 INFO  ProgressMeter -         LG00:6135072              7.6                 38370           5045.8
03:28:39.027 INFO  ProgressMeter -         LG00:6530251              7.8                 40760           5244.7
03:28:49.454 INFO  ProgressMeter -         LG00:6864952              7.9                 42760           5381.7
03:28:59.485 INFO  ProgressMeter -         LG00:7209404              8.1                 44960           5542.0
03:29:10.364 INFO  ProgressMeter -         LG00:7472075              8.3                 46630           5622.2
03:29:20.414 INFO  ProgressMeter -         LG00:7504316              8.5                 46890           5541.6
03:29:30.430 INFO  ProgressMeter -         LG00:7561702              8.6                 47330           5485.4
03:29:40.642 INFO  ProgressMeter -         LG00:7607995              8.8                 47670           5417.9
03:29:50.862 INFO  ProgressMeter -         LG00:7660741              9.0                 48100           5363.0
03:30:01.058 INFO  ProgressMeter -         LG00:7705124              9.1                 48500           5307.0
03:30:11.964 INFO  ProgressMeter -         LG00:7744820              9.3                 48800           5235.7
03:30:22.334 INFO  ProgressMeter -         LG00:7763757              9.5                 48950           5156.2
03:30:32.704 INFO  ProgressMeter -         LG00:7774805              9.7                 49040           5073.3
03:30:43.876 INFO  ProgressMeter -         LG00:7807143              9.9                 49300           5003.8
03:30:54.093 INFO  ProgressMeter -         LG00:7861478             10.0                 49610           4949.7
03:31:04.175 INFO  ProgressMeter -         LG00:7875966             10.2                 49710           4877.9
03:31:14.459 INFO  ProgressMeter -         LG00:7902933             10.4                 49920           4817.5
03:31:24.483 INFO  ProgressMeter -         LG00:7930849             10.5                 50140           4761.9
03:31:34.867 INFO  ProgressMeter -         LG00:7946101             10.7                 50250           4695.2
03:31:44.890 INFO  ProgressMeter -         LG00:8332930             10.9                 52760           4854.0
03:31:55.336 INFO  ProgressMeter -         LG00:8537655             11.0                 54060           4895.2
03:32:05.368 INFO  ProgressMeter -         LG00:8790485             11.2                 55680           4966.7
03:32:15.388 INFO  ProgressMeter -         LG00:9245839             11.4                 58280           5122.3
03:32:25.445 INFO  ProgressMeter -         LG00:9617273             11.5                 60570           5246.3
03:32:35.507 INFO  ProgressMeter -        LG00:10155225             11.7                 63350           5408.5
03:32:45.523 INFO  ProgressMeter -        LG00:10350828             11.9                 64570           5435.2
03:32:56.299 INFO  ProgressMeter -        LG00:10373924             12.1                 64760           5370.0
03:33:07.972 INFO  ProgressMeter -        LG00:10396030             12.3                 64950           5300.3
03:33:19.229 INFO  ProgressMeter -        LG00:10408029             12.4                 65040           5227.6
03:33:29.601 INFO  ProgressMeter -        LG00:10418721             12.6                 65120           5162.3
03:33:41.590 INFO  ProgressMeter -        LG00:10430392             12.8                 65210           5088.8
03:33:52.606 INFO  ProgressMeter -        LG00:10444491             13.0                 65310           5024.6
03:34:02.675 INFO  ProgressMeter -        LG00:10484952             13.2                 65640           4985.6
03:34:12.700 INFO  ProgressMeter -        LG00:10685345             13.3                 66770           5007.9
03:34:22.710 INFO  ProgressMeter -        LG00:11072415             13.5                 69210           5126.8
03:34:32.801 INFO  ProgressMeter -        LG00:11523739             13.7                 71820           5254.6
03:34:42.813 INFO  ProgressMeter -        LG00:11955975             13.8                 74490           5384.3
03:34:53.039 INFO  ProgressMeter -        LG00:12089316             14.0                 75240           5372.3
03:35:03.140 INFO  ProgressMeter -        LG00:12113622             14.2                 75420           5321.2
03:35:14.600 INFO  ProgressMeter -        LG00:12147732             14.4                 75640           5265.7
03:35:25.194 INFO  ProgressMeter -        LG00:12165632             14.5                 75750           5209.4
03:35:37.122 INFO  ProgressMeter -        LG00:12189483             14.7                 75900           5149.3
03:35:47.153 INFO  ProgressMeter -        LG00:12412848             14.9                 77260           5182.8
03:35:57.334 INFO  ProgressMeter -        LG00:12508487             15.1                 77840           5162.9
03:36:07.853 INFO  ProgressMeter -        LG00:12532281             15.3                 78030           5116.0
03:36:18.653 INFO  ProgressMeter -        LG00:12549600             15.4                 78180           5066.1
03:36:29.468 INFO  ProgressMeter -        LG00:12569278             15.6                 78330           5017.2
03:36:39.541 INFO  ProgressMeter -        LG00:12600972             15.8                 78610           4981.5
03:36:49.607 INFO  ProgressMeter -        LG00:12619109             15.9                 78750           4937.9
03:37:01.059 INFO  ProgressMeter -        LG00:12638747             16.1                 78910           4889.4
03:37:11.424 INFO  ProgressMeter -        LG00:12650657             16.3                 79000           4843.2
03:37:21.628 INFO  ProgressMeter -        LG00:12668487             16.5                 79150           4802.3
03:37:32.507 INFO  ProgressMeter -        LG00:12689618             16.7                 79290           4758.4
03:37:43.623 INFO  ProgressMeter -        LG00:12705724             16.8                 79410           4713.2
03:37:53.781 INFO  ProgressMeter -        LG00:12744378             17.0                 79730           4685.1
03:38:04.253 INFO  ProgressMeter -        LG00:12762278             17.2                 79870           4645.7
03:38:14.676 INFO  ProgressMeter -        LG00:12793211             17.4                 80100           4612.5
03:38:24.692 INFO  ProgressMeter -        LG00:13204934             17.5                 82520           4706.6
03:38:35.191 INFO  ProgressMeter -        LG00:13600353             17.7                 85200           4811.4
03:38:45.224 INFO  ProgressMeter -        LG00:14048393             17.9                 87170           4876.6
03:38:56.460 INFO  ProgressMeter -        LG00:14078713             18.1                 87430           4840.5
03:39:06.483 INFO  ProgressMeter -        LG00:14111959             18.2                 87660           4808.7
03:39:16.695 INFO  ProgressMeter -        LG00:14180198             18.4                 88200           4793.6
03:39:27.438 INFO  ProgressMeter -        LG00:14281084             18.6                 88930           4786.7
03:39:37.577 INFO  ProgressMeter -        LG00:14312643             18.7                 89200           4758.0
03:39:47.607 INFO  ProgressMeter -        LG00:14783465             18.9                 91970           4862.4
03:39:57.690 INFO  ProgressMeter -        LG00:14912867             19.1                 92780           4862.0
03:40:08.474 INFO  ProgressMeter -        LG00:14939352             19.3                 93010           4828.6
03:40:18.488 INFO  ProgressMeter -        LG00:14982935             19.4                 93380           4806.1
03:40:28.505 INFO  ProgressMeter -        LG00:15013487             19.6                 93580           4775.4
03:40:41.538 INFO  ProgressMeter -        LG00:15027044             19.8                 93680           4728.1
03:40:52.857 INFO  ProgressMeter -        LG00:15039431             20.0                 93780           4688.5
03:41:03.289 INFO  ProgressMeter -        LG00:15054491             20.2                 93900           4654.0
03:41:13.601 INFO  ProgressMeter -        LG00:15096622             20.3                 94260           4632.4
03:41:23.617 INFO  ProgressMeter -        LG00:15150446             20.5                 94710           4616.7
03:41:34.333 INFO  ProgressMeter -        LG00:15249352             20.7                 95280           4604.4
