==========================================
SLURM_JOB_ID = 7188718
SLURM_JOB_NODELIST = a03-17
TMPDIR = /tmp/SLURM_7188718
==========================================
Using GATK jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar GenotypeGVCFs -R Kr2015_Undaria.pinnatifida_superscaffolds.fasta --sequence-dictionary Kr2015_Undaria.pinnatifida_superscaffolds.dict -V gendb://0032-scattered.interval_list_data -O 0032-scattered.interval_list.vcf.gz
12:32:13.886 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Jan 21, 2022 12:32:13 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
12:32:13.988 INFO  GenotypeGVCFs - ------------------------------------------------------------
12:32:13.988 INFO  GenotypeGVCFs - The Genome Analysis Toolkit (GATK) v4.2.2.0
12:32:13.988 INFO  GenotypeGVCFs - For support and documentation go to https://software.broadinstitute.org/gatk/
12:32:13.988 INFO  GenotypeGVCFs - Executing as mharden@a03-17.hpc.usc.edu on Linux v3.10.0-1062.4.1.el7.x86_64 amd64
12:32:13.988 INFO  GenotypeGVCFs - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_302-b08
12:32:13.988 INFO  GenotypeGVCFs - Start Date/Time: January 21, 2022 12:32:13 PM PST
12:32:13.988 INFO  GenotypeGVCFs - ------------------------------------------------------------
12:32:13.989 INFO  GenotypeGVCFs - ------------------------------------------------------------
12:32:13.989 INFO  GenotypeGVCFs - HTSJDK Version: 2.24.1
12:32:13.989 INFO  GenotypeGVCFs - Picard Version: 2.25.4
12:32:13.989 INFO  GenotypeGVCFs - Built for Spark Version: 2.4.5
12:32:13.989 INFO  GenotypeGVCFs - HTSJDK Defaults.COMPRESSION_LEVEL : 2
12:32:13.989 INFO  GenotypeGVCFs - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
12:32:13.989 INFO  GenotypeGVCFs - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
12:32:13.989 INFO  GenotypeGVCFs - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
12:32:13.989 INFO  GenotypeGVCFs - Deflater: IntelDeflater
12:32:13.989 INFO  GenotypeGVCFs - Inflater: IntelInflater
12:32:13.989 INFO  GenotypeGVCFs - GCS max retries/reopens: 20
12:32:13.989 INFO  GenotypeGVCFs - Requester pays: disabled
12:32:13.989 INFO  GenotypeGVCFs - Initializing engine
12:32:14.421 INFO  GenomicsDBLibLoader - GenomicsDB native library version : 1.4.1-d59e886
12:32:14.789 info  NativeGenomicsDB - pid=55913 tid=55914 No valid combination operation found for INFO field InbreedingCoeff  - the field will NOT be part of INFO fields in the generated VCF records
12:32:14.789 info  NativeGenomicsDB - pid=55913 tid=55914 No valid combination operation found for INFO field MLEAC  - the field will NOT be part of INFO fields in the generated VCF records
12:32:14.789 info  NativeGenomicsDB - pid=55913 tid=55914 No valid combination operation found for INFO field MLEAF  - the field will NOT be part of INFO fields in the generated VCF records
12:32:15.004 INFO  GenotypeGVCFs - Done initializing engine
12:32:15.076 INFO  ProgressMeter - Starting traversal
12:32:15.076 INFO  ProgressMeter -        Current Locus  Elapsed Minutes    Variants Processed  Variants/Minute
12:33:35.910 INFO  ProgressMeter -         LG28:7493808              1.3                  1000            742.3
12:33:45.961 INFO  ProgressMeter -         LG28:7604752              1.5                 82000          54134.3
12:34:04.594 INFO  ProgressMeter -         LG28:7676199              1.8                123000          67386.2
12:34:14.617 INFO  ProgressMeter -         LG28:7850799              2.0                234000         117449.2
12:34:52.261 INFO  ProgressMeter -         LG28:7872651              2.6                255000          97337.5
12:35:17.928 INFO  ProgressMeter -         LG28:7956896              3.0                338000         110909.4
12:35:27.937 INFO  ProgressMeter -         LG28:8066327              3.2                431000         134086.2
12:36:05.011 INFO  ProgressMeter -         LG28:8076330              3.8                441000         115076.0
12:36:31.155 INFO  ProgressMeter -         LG28:8212265              4.3                537000         125820.5
12:36:41.182 INFO  ProgressMeter -         LG28:8290065              4.4                614000         138441.1
12:37:13.963 INFO  ProgressMeter -         LG28:8297116              5.0                621000         124662.5
12:37:37.863 INFO  ProgressMeter -         LG28:8388908              5.4                709000         131789.7
12:37:47.912 INFO  ProgressMeter -         LG28:8462536              5.5                782000         140970.3
12:38:24.488 INFO  ProgressMeter -         LG28:8474552              6.2                794000         128961.7
12:38:52.076 INFO  ProgressMeter -         LG28:8581141              6.6                890000         134508.8
12:39:02.959 INFO  ProgressMeter -         LG28:8658577              6.8                964000         141805.4
12:39:39.251 INFO  ProgressMeter -         LG28:8675954              7.4                981000         132515.3
12:40:03.849 INFO  ProgressMeter -         LG28:8759079              7.8               1064000         136185.6
12:40:13.918 INFO  ProgressMeter -         LG28:8832231              8.0               1137000         142468.7
12:40:48.567 INFO  ProgressMeter -         LG28:8845261              8.6               1150000         134374.3
12:41:13.937 INFO  ProgressMeter -         LG28:8938578              9.0               1234000         137400.9
12:41:23.975 INFO  ProgressMeter -         LG28:9035671              9.1               1305000         142649.2
12:42:06.859 INFO  ProgressMeter -         LG28:9133152              9.9               1350000         136874.5
12:42:16.981 INFO  ProgressMeter -         LG28:9216820             10.0               1431000         142647.1
12:42:34.079 INFO  ProgressMeter -         LG28:9217821             10.3               1432000         138803.9
12:42:44.095 INFO  ProgressMeter -         LG28:9301524             10.5               1514000         144415.4
12:43:18.921 INFO  ProgressMeter -         LG28:9303530             11.1               1516000         137020.6
12:43:29.234 INFO  ProgressMeter -         LG28:9382011             11.2               1593000         141776.9
12:43:47.735 INFO  ProgressMeter -         LG28:9389018             11.5               1600000         138596.5
12:44:33.362 INFO  ProgressMeter -         LG28:9474906             12.3               1685000         136938.8
12:44:43.714 INFO  ProgressMeter -         LG28:9566878             12.5               1765000         141456.9
12:45:02.292 INFO  ProgressMeter -         LG28:9579888             12.8               1778000         139048.2
12:45:47.420 INFO  ProgressMeter -         LG28:9665071             13.5               1862000         137527.9
12:46:13.596 INFO  ProgressMeter -         LG28:9753503             14.0               1948000         139388.4
12:46:58.023 INFO  ProgressMeter -         LG28:9841695             14.7               2033000         138151.0
12:47:08.084 INFO  ProgressMeter -         LG28:9918432             14.9               2109000         141700.9
12:47:24.095 INFO  ProgressMeter -         LG28:9924432             15.2               2115000         139601.0
12:48:07.158 INFO  ProgressMeter -        LG28:10017719             15.9               2200000         138643.7
12:48:33.069 INFO  ProgressMeter -        LG28:10104259             16.3               2283000         140062.4
12:49:16.876 INFO  ProgressMeter -        LG28:10221544             17.0               2377000         139577.2
12:49:26.891 INFO  ProgressMeter -        LG28:10319567             17.2               2456000         142816.3
12:49:44.408 INFO  ProgressMeter -        LG28:10327575             17.5               2464000         140889.6
12:49:55.461 INFO  ProgressMeter -        LG28:10407445             17.7               2543000         143891.1
12:50:30.345 INFO  ProgressMeter -        LG28:10411454             18.3               2547000         139527.4
12:50:54.358 INFO  ProgressMeter -        LG28:10498112             18.7               2633000         141144.1
12:51:05.534 INFO  ProgressMeter -        LG28:10629126             18.8               2728000         144790.9
12:51:41.342 INFO  ProgressMeter -        LG28:10638406             19.4               2737000         140808.4
12:52:08.922 INFO  ProgressMeter -        LG28:10724237             19.9               2821000         141777.1
12:52:19.880 INFO  ProgressMeter -        LG28:10809830             20.1               2896000         144222.6
12:52:54.886 INFO  ProgressMeter -        LG28:10846007             20.7               2918000         141215.2
12:53:19.864 INFO  ProgressMeter -        LG28:10932789             21.1               3004000         142506.1
12:53:29.887 INFO  ProgressMeter -        LG28:11025758             21.2               3082000         145056.8
12:54:05.390 INFO  ProgressMeter -        LG28:11036819             21.8               3093000         141630.2
12:54:29.016 INFO  ProgressMeter -        LG28:11119552             22.2               3174000         142765.0
12:54:39.065 INFO  ProgressMeter -        LG28:11198887             22.4               3252000         145179.8
12:55:11.383 INFO  ProgressMeter -        LG28:11204893             22.9               3258000         142032.4
12:55:34.549 INFO  ProgressMeter -        LG28:11285070             23.3               3338000         143111.0
12:55:44.598 INFO  ProgressMeter -        LG28:11383416             23.5               3413000         145283.3
12:56:18.776 INFO  ProgressMeter -        LG28:11410751             24.1               3439000         142924.4
12:56:42.892 INFO  ProgressMeter -        LG28:11496978             24.5               3524000         144050.8
12:57:26.396 INFO  ProgressMeter -        LG28:11585933             25.2               3610000         143318.4
12:57:36.429 INFO  ProgressMeter -        LG28:11720373             25.4               3712000         146396.0
12:57:49.855 INFO  ProgressMeter -        LG28:11726377             25.6               3718000         145349.9
12:58:04.700 INFO  ProgressMeter -        LG28:11880708             25.8               3826000         148139.2
12:59:36.603 INFO  ProgressMeter -             LG29:968             27.4               3870000         141453.7
12:59:46.632 INFO  ProgressMeter -          LG29:150165             27.5               3973000         144336.6
13:00:02.472 INFO  ProgressMeter -          LG29:156171             27.8               3979000         143181.3
13:00:12.572 INFO  ProgressMeter -          LG29:262639             28.0               4064000         145359.5
13:00:49.888 INFO  ProgressMeter -          LG29:273641             28.6               4075000         142581.2
13:00:59.913 INFO  ProgressMeter -          LG29:373822             28.7               4157000         144605.0
13:01:16.209 INFO  ProgressMeter -          LG29:387436             29.0               4169000         143665.1
13:01:26.320 INFO  ProgressMeter -          LG29:469016             29.2               4243000         145370.9
13:02:01.839 INFO  ProgressMeter -          LG29:487099             29.8               4258000         142984.8
13:02:11.839 INFO  ProgressMeter -          LG29:611103             29.9               4345000         145094.3
13:02:27.685 INFO  ProgressMeter -          LG29:613105             30.2               4347000         143892.0
13:02:37.724 INFO  ProgressMeter -          LG29:693936             30.4               4425000         145667.2
13:03:10.952 INFO  ProgressMeter -          LG29:703256             30.9               4434000         143350.1
13:03:35.766 INFO  ProgressMeter -          LG29:792275             31.3               4518000         144138.6
13:03:47.032 INFO  ProgressMeter -          LG29:897274             31.5               4597000         145785.6
13:04:26.218 INFO  ProgressMeter -          LG29:925509             32.2               4624000         143666.3
13:04:37.216 INFO  ProgressMeter -         LG29:1018582             32.4               4712000         145571.4
13:04:53.950 INFO  ProgressMeter -         LG29:1019585             32.6               4713000         144358.4
13:05:03.992 INFO  ProgressMeter -         LG29:1143959             32.8               4798000         146212.4
13:05:37.509 INFO  ProgressMeter -         LG29:1148962             33.4               4803000         143915.0
13:05:47.983 INFO  ProgressMeter -         LG29:1233346             33.5               4886000         145640.1
13:06:03.797 INFO  ProgressMeter -         LG29:1238347             33.8               4891000         144652.7
13:06:47.116 INFO  ProgressMeter -         LG29:1328725             34.5               4976000         144089.9
13:06:57.244 INFO  ProgressMeter -         LG29:1401540             34.7               5048000         145463.8
13:07:13.449 INFO  ProgressMeter -         LG29:1411576             35.0               5058000         144626.3
13:07:57.283 INFO  ProgressMeter -         LG29:1492864             35.7               5139000         143935.7
13:08:07.305 INFO  ProgressMeter -         LG29:1595944             35.9               5223000         145607.2
13:08:25.100 INFO  ProgressMeter -         LG29:1603707             36.2               5230000         144606.7
13:08:35.166 INFO  ProgressMeter -         LG29:1769694             36.3               5326000         146581.1
13:09:13.014 INFO  ProgressMeter -         LG29:1795498             37.0               5351000         144756.1
13:09:23.079 INFO  ProgressMeter -         LG29:1871680             37.1               5427000         146148.9
13:09:41.012 INFO  ProgressMeter -         LG29:1876684             37.4               5432000         145115.4
13:10:23.618 INFO  ProgressMeter -         LG29:1966491             38.1               5517000         144642.3
13:10:33.660 INFO  ProgressMeter -         LG29:2050610             38.3               5599000         146150.8
13:10:49.619 INFO  ProgressMeter -         LG29:2051611             38.6               5600000         145169.0
13:11:00.092 INFO  ProgressMeter -         LG29:2133890             38.8               5682000         146631.2
13:11:37.221 INFO  ProgressMeter -         LG29:2135919             39.4               5684000         144377.3
13:12:03.731 INFO  ProgressMeter -         LG29:2218382             39.8               5766000         144834.6
13:12:15.261 INFO  ProgressMeter -         LG29:2357737             40.0               5869000         146713.7
13:12:51.354 INFO  ProgressMeter -         LG29:2365754             40.6               5877000         144737.2
13:13:16.336 INFO  ProgressMeter -         LG29:2458773             41.0               5965000         145413.3
13:13:26.350 INFO  ProgressMeter -         LG29:2534191             41.2               6039000         146620.7
13:14:01.424 INFO  ProgressMeter -         LG29:2546217             41.8               6051000         144856.2
13:14:26.281 INFO  ProgressMeter -         LG29:2638736             42.2               6138000         145495.9
13:14:36.435 INFO  ProgressMeter -         LG29:2768391             42.4               6226000         146992.3
13:15:13.657 INFO  ProgressMeter -         LG29:2786403             43.0               6244000         145289.2
13:15:40.895 INFO  ProgressMeter -         LG29:2887017             43.4               6334000         145842.8
13:15:50.979 INFO  ProgressMeter -         LG29:2955333             43.6               6401000         146817.4
13:16:28.912 INFO  ProgressMeter -         LG29:2971613             44.2               6417000         145080.6
13:16:52.678 INFO  ProgressMeter -         LG29:3057790             44.6               6499000         145630.3
13:17:02.693 INFO  ProgressMeter -         LG29:3134968             44.8               6575000         146784.3
13:17:47.182 INFO  ProgressMeter -         LG29:3142979             45.5               6583000         144569.8
13:18:16.910 INFO  ProgressMeter -         LG29:3229161             46.0               6666000         144816.8
13:18:26.941 INFO  ProgressMeter -         LG29:3303565             46.2               6735000         145786.3
13:19:07.101 INFO  ProgressMeter -         LG29:3323924             46.9               6755000         144131.1
13:19:17.985 INFO  ProgressMeter -         LG29:3408584             47.0               6837000         145318.2
13:19:38.319 INFO  ProgressMeter -         LG29:3410584             47.4               6839000         144321.1
13:20:30.390 INFO  ProgressMeter -         LG29:3496157             48.3               6922000         143445.6
13:20:40.802 INFO  ProgressMeter -         LG29:3574510             48.4               6999000         144521.5
13:20:56.604 INFO  ProgressMeter -         LG29:3580518             48.7               7005000         143863.1
13:21:39.452 INFO  ProgressMeter -         LG29:3659955             49.4               7084000         143382.7
13:21:49.500 INFO  ProgressMeter -         LG29:3736110             49.6               7159000         144411.2
13:22:05.566 INFO  ProgressMeter -         LG29:3744308             49.8               7167000         143795.8
13:22:49.028 INFO  ProgressMeter -         LG29:3828118             50.6               7250000         143377.4
13:22:59.039 INFO  ProgressMeter -         LG29:3905973             50.7               7327000         144423.6
13:23:14.194 INFO  ProgressMeter -         LG29:3907973             51.0               7329000         143747.3
13:23:24.240 INFO  ProgressMeter -         LG29:3992042             51.2               7406000         144782.1
13:23:59.082 INFO  ProgressMeter -         LG29:4018469             51.7               7422000         143466.3
13:24:09.096 INFO  ProgressMeter -         LG29:4107928             51.9               7503000         144565.5
13:24:25.266 INFO  ProgressMeter -         LG29:4115937             52.2               7511000         143972.1
13:25:10.918 INFO  ProgressMeter -         LG29:4201766             52.9               7594000         143470.6
13:25:20.949 INFO  ProgressMeter -         LG29:4267024             53.1               7657000         144205.4
13:25:39.598 INFO  ProgressMeter -         LG29:4285452             53.4               7675000         143703.2
13:25:49.631 INFO  ProgressMeter -         LG29:4360305             53.6               7748000         144617.2
13:26:26.397 INFO  ProgressMeter -         LG29:4369382             54.2               7757000         143148.0
13:26:36.399 INFO  ProgressMeter -         LG29:4478152             54.4               7855000         144511.9
13:26:53.037 INFO  ProgressMeter -         LG29:4488296             54.6               7865000         143961.4
13:27:04.323 INFO  ProgressMeter -         LG29:4590451             54.8               7955000         145109.2
