==========================================
SLURM_JOB_ID = 2554003
SLURM_JOB_NODELIST = b08-20
TMPDIR = /tmp/SLURM_2554003
==========================================
Using GATK jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar
Running:
    java -Dsamjdk.use_async_io_read_samtools=false -Dsamjdk.use_async_io_write_samtools=true -Dsamjdk.use_async_io_write_tribble=false -Dsamjdk.compression_level=2 -jar /home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar HaplotypeCaller -R Kr2015_Undaria.pinnatifida_superscaffolds.fasta -I SRR12223730_SRP271933_Undaria_pinnatifida_individual_18_2017-01-09_INTRO_NZ_Well2017_4_New_Zealand.mark_dupes.bam -O SRR12223730_SRP271933_Undaria_pinnatifida_individual_18_2017-01-09_INTRO_NZ_Well2017_4_New_Zealand.g.vcf.gz -ERC GVCF
13:59:27.532 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
Nov 09, 2021 1:59:27 PM shaded.cloud_nio.com.google.auth.oauth2.ComputeEngineCredentials runningOnComputeEngine
INFO: Failed to detect whether we are running on Google Compute Engine.
13:59:27.711 INFO  HaplotypeCaller - ------------------------------------------------------------
13:59:27.711 INFO  HaplotypeCaller - The Genome Analysis Toolkit (GATK) v4.2.2.0
13:59:27.711 INFO  HaplotypeCaller - For support and documentation go to https://software.broadinstitute.org/gatk/
13:59:27.711 INFO  HaplotypeCaller - Executing as mharden@b08-20.hpc.usc.edu on Linux v3.10.0-1062.4.1.el7.x86_64 amd64
13:59:27.712 INFO  HaplotypeCaller - Java runtime: OpenJDK 64-Bit Server VM v1.8.0_302-b08
13:59:27.712 INFO  HaplotypeCaller - Start Date/Time: November 9, 2021 1:59:27 PM PST
13:59:27.712 INFO  HaplotypeCaller - ------------------------------------------------------------
13:59:27.712 INFO  HaplotypeCaller - ------------------------------------------------------------
13:59:27.712 INFO  HaplotypeCaller - HTSJDK Version: 2.24.1
13:59:27.712 INFO  HaplotypeCaller - Picard Version: 2.25.4
13:59:27.712 INFO  HaplotypeCaller - Built for Spark Version: 2.4.5
13:59:27.712 INFO  HaplotypeCaller - HTSJDK Defaults.COMPRESSION_LEVEL : 2
13:59:27.713 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
13:59:27.713 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
13:59:27.713 INFO  HaplotypeCaller - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
13:59:27.713 INFO  HaplotypeCaller - Deflater: IntelDeflater
13:59:27.713 INFO  HaplotypeCaller - Inflater: IntelInflater
13:59:27.713 INFO  HaplotypeCaller - GCS max retries/reopens: 20
13:59:27.713 INFO  HaplotypeCaller - Requester pays: disabled
13:59:27.713 INFO  HaplotypeCaller - Initializing engine
13:59:28.438 INFO  HaplotypeCaller - Done initializing engine
13:59:28.441 INFO  HaplotypeCallerEngine - Tool is in reference confidence mode and the annotation, the following changes will be made to any specified annotations: 'StrandBiasBySample' will be enabled. 'ChromosomeCounts', 'FisherStrand', 'StrandOddsRatio' and 'QualByDepth' annotations have been disabled
13:59:28.455 INFO  HaplotypeCallerEngine - Standard Emitting and Calling confidence set to 0.0 for reference-model confidence output
13:59:28.455 INFO  HaplotypeCallerEngine - All sites annotated with PLs forced to true for reference-model confidence output
13:59:28.476 INFO  NativeLibraryLoader - Loading libgkl_utils.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_utils.so
13:59:28.478 INFO  NativeLibraryLoader - Loading libgkl_pairhmm_omp.so from jar:file:/home1/mharden/.conda/envs/gatk4/share/gatk4-4.2.2.0-1/gatk-package-4.2.2.0-local.jar!/com/intel/gkl/native/libgkl_pairhmm_omp.so
13:59:28.521 INFO  IntelPairHmm - Flush-to-zero (FTZ) is enabled when running PairHMM
13:59:28.522 INFO  IntelPairHmm - Available threads: 12
13:59:28.522 INFO  IntelPairHmm - Requested threads: 4
13:59:28.522 INFO  PairHMM - Using the OpenMP multi-threaded AVX-accelerated native PairHMM implementation
13:59:28.589 INFO  ProgressMeter - Starting traversal
13:59:28.589 INFO  ProgressMeter -        Current Locus  Elapsed Minutes     Regions Processed   Regions/Minute
13:59:29.403 WARN  InbreedingCoeff - InbreedingCoeff will not be calculated at position LG00:405 and possibly subsequent; at least 10 samples must have called genotypes
13:59:38.646 INFO  ProgressMeter -          LG00:157900              0.2                   730           4355.2
13:59:48.675 INFO  ProgressMeter -          LG00:633240              0.3                  2830           8453.6
13:59:54.262 WARN  DepthPerSampleHC - Annotation will not be calculated at position LG00:871719 and possibly subsequent; genotype for sample INTRO_NZ_Well2017_4_New_Zealand is not called
13:59:54.263 WARN  StrandBiasBySample - Annotation will not be calculated at position LG00:871719 and possibly subsequent; genotype for sample INTRO_NZ_Well2017_4_New_Zealand is not called
13:59:59.095 INFO  ProgressMeter -         LG00:1004266              0.5                  4480           8811.4
14:00:09.321 INFO  ProgressMeter -         LG00:1292335              0.7                  5850           8617.3
14:00:19.381 INFO  ProgressMeter -         LG00:1344726              0.8                  6250           7383.1
14:00:29.407 INFO  ProgressMeter -         LG00:1367655              1.0                  6410           6323.8
14:00:40.897 INFO  ProgressMeter -         LG00:1479394              1.2                  7050           5850.0
14:00:50.910 INFO  ProgressMeter -         LG00:1615389              1.4                  7850           5721.5
14:01:01.934 INFO  ProgressMeter -         LG00:1752471              1.6                  8670           5572.9
14:01:11.978 INFO  ProgressMeter -         LG00:1946733              1.7                  9730           5646.6
14:01:22.247 INFO  ProgressMeter -         LG00:1998466              1.9                 10100           5331.8
14:01:32.523 INFO  ProgressMeter -         LG00:2068340              2.1                 10600           5131.8
14:01:42.908 INFO  ProgressMeter -         LG00:2218373              2.2                 11440           5110.2
14:01:52.933 INFO  ProgressMeter -         LG00:2679669              2.4                 13530           5624.1
14:02:03.779 INFO  ProgressMeter -         LG00:2955665              2.6                 14840           5737.5
14:02:13.790 INFO  ProgressMeter -         LG00:3435909              2.8                 17020           6181.6
14:02:24.917 INFO  ProgressMeter -         LG00:3722127              2.9                 18350           6244.1
14:02:35.231 INFO  ProgressMeter -         LG00:4067080              3.1                 19970           6419.8
14:02:45.772 INFO  ProgressMeter -         LG00:4462160              3.3                 21830           6642.6
14:02:56.595 INFO  ProgressMeter -         LG00:4916214              3.5                 24020           6928.6
14:03:07.118 INFO  ProgressMeter -         LG00:5003212              3.6                 24530           6735.1
14:03:17.324 INFO  ProgressMeter -         LG00:5022360              3.8                 24680           6473.9
14:03:28.108 INFO  ProgressMeter -         LG00:5035520              4.0                 24790           6209.9
14:03:38.567 INFO  ProgressMeter -         LG00:5055235              4.2                 24910           5978.9
14:03:48.793 INFO  ProgressMeter -         LG00:5064641              4.3                 24980           5760.1
14:03:59.722 INFO  ProgressMeter -         LG00:5090830              4.5                 25190           5574.4
14:04:10.770 INFO  ProgressMeter -         LG00:5109479              4.7                 25330           5385.9
14:04:20.974 INFO  ProgressMeter -         LG00:5117178              4.9                 25380           5208.2
14:04:31.171 INFO  ProgressMeter -         LG00:5126938              5.0                 25460           5048.5
14:04:41.480 INFO  ProgressMeter -         LG00:5139104              5.2                 25540           4897.6
14:04:51.529 INFO  ProgressMeter -         LG00:5151144              5.4                 25640           4763.7
14:05:02.754 INFO  ProgressMeter -         LG00:5165145              5.6                 25760           4625.3
14:05:14.848 INFO  ProgressMeter -         LG00:5178424              5.8                 25840           4477.6
14:05:26.747 INFO  ProgressMeter -         LG00:5188595              6.0                 25900           4338.9
14:05:37.512 INFO  ProgressMeter -         LG00:5199759              6.1                 25980           4225.3
14:05:47.609 INFO  ProgressMeter -         LG00:5224203              6.3                 26160           4141.2
14:05:57.668 INFO  ProgressMeter -         LG00:5242236              6.5                 26280           4052.6
14:06:08.811 INFO  ProgressMeter -         LG00:5265268              6.7                 26460           3966.8
14:06:18.877 INFO  ProgressMeter -         LG00:5290432              6.8                 26640           3895.8
14:06:29.604 INFO  ProgressMeter -         LG00:5318159              7.0                 26840           3825.1
14:06:40.165 INFO  ProgressMeter -         LG00:5343153              7.2                 27030           3757.9
14:06:51.574 INFO  ProgressMeter -         LG00:5362012              7.4                 27160           3678.7
14:07:01.818 INFO  ProgressMeter -         LG00:5660465              7.6                 28750           3806.0
14:07:12.571 INFO  ProgressMeter -         LG00:5956103              7.7                 30220           3907.9
14:07:22.603 INFO  ProgressMeter -         LG00:6224395              7.9                 31380           3972.0
14:07:32.636 INFO  ProgressMeter -         LG00:6521632              8.1                 32770           4062.0
14:07:43.065 INFO  ProgressMeter -         LG00:6764084              8.2                 33980           4123.2
14:07:53.090 INFO  ProgressMeter -         LG00:6987782              8.4                 34990           4161.3
14:08:03.129 INFO  ProgressMeter -         LG00:7447419              8.6                 37190           4336.7
